file,price,beds,baths,sqft,yearbuilt,zip,zestimate,zlink,address,dateofsale
boston_sold_02118.csv,1200000,2,2.5,1621,1870,2118,1203423,http://www.zillow.com/homedetails/22-Greenwich-Park-UNIT-3-Boston-MA-02118/59182912_zpid/,"22 Greenwich Park, UNIT 3, Boston, MA 02118",8/1/12
boston_sold_02118.csv,555000,1,1.5,1098,1855,2118,604694,http://www.zillow.com/homedetails/10-Milford-St-APT-1-Boston-MA-02118/59182055_zpid/,"10 Milford St, APT 1, Boston, MA 02118", 7/31/12
boston_sold_02118.csv,427500,2,1,753,1986,2118,432918,http://www.zillow.com/homedetails/20-E-Springfield-St-APT-3-Boston-MA-02118/59183689_zpid/,"20 E Springfield St, APT 3, Boston, MA 02118", 7/31/12
boston_sold_02118.csv,487500,2,1,843,1890,2118,507832,http://www.zillow.com/homedetails/27-Worcester-Sq-APT-5-Boston-MA-02118/59183714_zpid/,"27 Worcester Sq, APT 5, Boston, MA 02118", 7/31/12
boston_sold_02118.csv,312000,1,1,405,2001,2118,305501,http://www.zillow.com/homedetails/668-Tremont-St-APT-6-Boston-MA-02118/60112900_zpid/,"668 Tremont St, APT 6, Boston, MA 02118", 7/31/12
boston_sold_02118.csv,670000,3,2,1659,1865,2118,771976,http://www.zillow.com/homedetails/88-Worcester-St-APT-1-Boston-MA-02118/59184234_zpid/,"88 Worcester St, APT 1, Boston, MA 02118", 7/31/12
boston_sold_02118.csv,725000,2,1,809,1899,2118,623477,http://www.zillow.com/homedetails/2-Union-Park-APT-4-Boston-MA-02118/59182484_zpid/,"2 Union Park, APT 4, Boston, MA 02118", 7/30/12
boston_sold_02118.csv,432000,2,1,771,1900,2118,427783,http://www.zillow.com/homedetails/519-Columbus-Ave-APT-1-Boston-MA-02118/59215481_zpid/,"519 Columbus Ave, APT 1, Boston, MA 02118", 7/30/12
boston_sold_02118.csv,767500,2,2.5,1672,1998,2118,888414,http://www.zillow.com/homedetails/609-Massachusetts-Ave-UNIT-3-Boston-MA-02118/59211081_zpid/,"609 Massachusetts Ave, UNIT 3, Boston, MA 02118", 7/30/12
boston_sold_02118.csv,385000,2,1,775,1865,2118,400746,http://www.zillow.com/homedetails/662-Massachusetts-Ave-APT-3-Boston-MA-02118/59183763_zpid/,"662 Massachusetts Ave, APT 3, Boston, MA 02118", 7/27/12
boston_sold_02118.csv,400000,1,1,722,1900,2118,446502,http://www.zillow.com/homedetails/54-Rutland-Sq-UNIT-2-Boston-MA-02118/59183252_zpid/,"54 Rutland Sq, UNIT 2, Boston, MA 02118", 7/27/12
boston_sold_02118.csv,926250,2,2.5,1410,1899,2118,849090,http://www.zillow.com/homedetails/61-Worcester-St-APT-1-Boston-MA-02118/63711844_zpid/,"61 Worcester St, APT 1, Boston, MA 02118", 7/27/12
boston_sold_02118.csv,807000,2,2,1168,2000,2118,765362,http://www.zillow.com/homedetails/1597-Washington-St-APT-400-Boston-MA-02118/59211307_zpid/,"1597 Washington St, APT 400, Boston, MA 02118", 7/27/12
boston_sold_02118.csv,416000,1,1,595,1890,2118,384111,http://www.zillow.com/homedetails/198-W-Springfield-St-UNIT-3-Roxbury-MA-02118/59184297_zpid/,"198 W Springfield St, UNIT 3, Roxbury, MA 02118", 7/27/12
boston_sold_02118.csv,575000,1,1,1103,2006,2118,571184,http://www.zillow.com/homedetails/725-Harrison-Ave-UNIT-E304-Boston-MA-02118/81855839_zpid/,"725 Harrison Ave, UNIT E304, Boston, MA 02118", 7/26/12
boston_sold_02118.csv,795000,2,1.5,1410,1890,2118,793073,http://www.zillow.com/homedetails/203-W-Springfield-St-UNIT-1-Roxbury-MA-02118/63042317_zpid/,"203 W Springfield St, UNIT 1, Roxbury, MA 02118", 7/26/12
boston_sold_02118.csv,421116,3,2.5,1690,2002,2118,708688,http://www.zillow.com/homedetails/13-Waltham-St-UNIT-B309-Boston-MA-02118/63710150_zpid/,"13 Waltham St, UNIT B309, Boston, MA 02118", 7/26/12
boston_sold_02118.csv,584500,1,1,1163,2006,2118,571606,http://www.zillow.com/homedetails/735-Harrison-Ave-APT-W306-Boston-MA-02118/81856742_zpid/,"735 Harrison Ave, APT W306, Boston, MA 02118", 7/25/12
boston_sold_02118.csv,1474500,4,3.5,2668,1998,2118,1615380,http://www.zillow.com/homedetails/6-E-Concord-St-Roxbury-MA-02118/59183559_zpid/,"6 E Concord St, Roxbury, MA 02118", 7/25/12
boston_sold_02118.csv,797500,2,2,1205,2000,2118,803827,http://www.zillow.com/homedetails/1597-Washington-St-APT-401-Boston-MA-02118/59211269_zpid/,"1597 Washington St, APT 401, Boston, MA 02118", 7/24/12
boston_sold_02118.csv,387000,1,1,609,1900,2118,418563,http://www.zillow.com/homedetails/15-E-Springfield-St-APT-2-Boston-MA-02118/59183790_zpid/,"15 E Springfield St, APT 2, Boston, MA 02118", 7/24/12
boston_sold_02118.csv,639000,1,1,950,2000,2118,0,http://www.zillow.com/homedetails/1313-Washington-St-APT-323-Roxbury-MA-02118/63042206_zpid/,"1313 Washington St, APT 323, Roxbury, MA 02118", 7/23/12
boston_sold_02118.csv,1,2,1,901,1890,2118,361521,http://www.zillow.com/homedetails/614-Columbus-Ave-APT-B2-Boston-MA-02118/59184479_zpid/,"614 Columbus Ave, APT B2, Boston, MA 02118", 7/19/12
boston_sold_02118.csv,366000,1,1,637,1910,2118,374434,http://www.zillow.com/homedetails/46-E-Springfield-St-APT-5-Boston-MA-02118/59183666_zpid/,"46 E Springfield St, APT 5, Boston, MA 02118", 7/18/12
boston_sold_02118.csv,1812000,5,2.5,3700,1870,2118,2341792,http://www.zillow.com/homedetails/54-Dwight-St-Boston-MA-02118/59181954_zpid/,"54 Dwight St, Boston, MA 02118", 7/18/12
boston_sold_02118.csv,1695000,3,2.5,2427,2000,2118,1682663,http://www.zillow.com/homedetails/450-Shawmut-Ave-Boston-MA-02118/59212184_zpid/,"450 Shawmut Ave, Boston, MA 02118", 7/18/12
boston_sold_02118.csv,732000,2,2,1150,1899,2118,677150,http://www.zillow.com/homedetails/7-Concord-Sq-APT-4-Boston-MA-02118/59183190_zpid/,"7 Concord Sq, APT 4, Boston, MA 02118", 7/18/12
boston_sold_02118.csv,1,2,1,868,1860,2118,523342,http://www.zillow.com/homedetails/82-84-Waltham-St-UNIT-6-Boston-MA-02118/59182334_zpid/,"82-84 Waltham St, UNIT 6, BOSTON, MA 02118", 7/17/12
boston_sold_02118.csv,599000,2,1,1279,1914,2118,617973,http://www.zillow.com/homedetails/485-Harrison-Ave-APT-203-Roxbury-MA-02118/63709971_zpid/,"485 Harrison Ave, APT 203, Roxbury, MA 02118", 7/17/12
boston_sold_02118.csv,385000,1,1,792,1890,2118,393216,http://www.zillow.com/homedetails/106-Union-Park-St-APT-1A-Boston-MA-02118/60112791_zpid/,"106 Union Park St, APT 1A, Boston, MA 02118", 7/17/12
boston_sold_02118.csv,646200,2,2,905,1899,2118,642513,http://www.zillow.com/homedetails/7-Concord-Sq-APT-3-Boston-MA-02118/59183189_zpid/,"7 Concord Sq, APT 3, Boston, MA 02118", 7/16/12
boston_sold_02118.csv,1154500,3,4.5,2645,1890,2118,1340127,http://www.zillow.com/homedetails/214-W-Springfield-St-UNIT-1-Roxbury-MA-02118/87796413_zpid/,"214 W Springfield St, UNIT 1, Roxbury, MA 02118", 7/16/12
boston_sold_02118.csv,1220000,4,2.5,2163,1860,2118,1308498,http://www.zillow.com/homedetails/28-Bradford-St-Boston-MA-02118/59182202_zpid/,"28 Bradford St, Boston, MA 02118", 7/16/12
boston_sold_02118.csv,1080000,3,2.5,1780,1875,2118,1109785,http://www.zillow.com/homedetails/119-W-Concord-St-UNIT-1-Roxbury-MA-02118/90137372_zpid/,"119 W Concord St, UNIT 1, Roxbury, MA 02118", 7/16/12
boston_sold_02118.csv,1080000,3,2.5,1780,1875,2118,1109785,http://www.zillow.com/homedetails/119-W-Concord-St-UNIT-1-Roxbury-MA-02118/90137372_zpid/,"119 W Concord St, UNIT 1, Roxbury, MA 02118", 7/16/12
boston_sold_02118.csv,646200,2,2,905,1899,2118,642513,http://www.zillow.com/homedetails/7-Concord-Sq-APT-3-Boston-MA-02118/59183189_zpid/,"7 Concord Sq, APT 3, Boston, MA 02118", 7/16/12
boston_sold_02118.csv,990000,2,2.5,1630,1900,2118,1047097,http://www.zillow.com/homedetails/39-Worcester-St-UNIT-3-Boston-MA-02118/59210871_zpid/,"39 Worcester St, UNIT 3, Boston, MA 02118", 7/13/12
boston_sold_02118.csv,485000,1,1,752,2007,2118,475097,http://www.zillow.com/homedetails/700-Harrison-Ave-UNIT-513-Boston-MA-02118/87796512_zpid/,"700 Harrison Ave, UNIT 513, Boston, MA 02118", 7/10/12
boston_sold_02118.csv,745000,2,2,1174,1900,2118,752011,http://www.zillow.com/homedetails/146-Worcester-St-APT-4-Boston-MA-02118/81856745_zpid/,"146 Worcester St, APT 4, Boston, MA 02118", 7/10/12
boston_sold_02118.csv,570000,1,1,828,1893,2118,571788,http://www.zillow.com/homedetails/27-Concord-Sq-APT-4-Boston-MA-02118/59183215_zpid/,"27 Concord Sq, APT 4, Boston, MA 02118",7/6/12
boston_sold_02118.csv,437000,1,1,720,1899,2118,445913,http://www.zillow.com/homedetails/411-Shawmut-Ave-APT-4-Boston-MA-02118/59183992_zpid/,"411 Shawmut Ave, APT 4, Boston, MA 02118",7/6/12
boston_sold_02118.csv,699000,3,1.5,1298,1900,2118,697437,http://www.zillow.com/homedetails/198-W-Springfield-St-UNIT-4-Roxbury-MA-02118/59184298_zpid/,"198 W Springfield St, UNIT 4, Roxbury, MA 02118",7/2/12
boston_sold_02118.csv,960000,3,2,1545,1899,2118,1024253,http://www.zillow.com/homedetails/474-Columbus-Ave-APT-4-Boston-MA-02118/59183357_zpid/,"474 Columbus Ave, APT 4, Boston, MA 02118",7/2/12
boston_sold_02118.csv,714500,2,2.5,1217,1890,2118,769973,http://www.zillow.com/homedetails/25-Hanson-St-APT-1-Boston-MA-02118/59182029_zpid/,"25 Hanson St, APT 1, Boston, MA 02118",7/2/12
boston_sold_02118.csv,448000,1,1,575,1890,2118,442068,http://www.zillow.com/homedetails/32-Milford-St-UNIT-2-Boston-MA-02118/59182041_zpid/,"32 Milford St, UNIT 2, Boston, MA 02118",7/2/12
boston_sold_02118.csv,264000,1,1,1205,2006,2118,305503,http://www.zillow.com/homedetails/735-Harrison-Ave-APT-W303-Boston-MA-02118/81856390_zpid/,"735 Harrison Ave, APT W303, Boston, MA 02118",7/2/12
boston_sold_02118.csv,455000,1,1,680,1900,2118,483576,http://www.zillow.com/homedetails/80-W-Concord-St-APT-2-Boston-MA-02118/59184179_zpid/,"80 W Concord St, APT 2, Boston, MA 02118",7/2/12
boston_sold_02118.csv,1135000,5,4,4000,1860,2118,1312293,http://www.zillow.com/homedetails/652-Massachusetts-Ave-Boston-MA-02118/59183774_zpid/,"652 Massachusetts Ave, Boston, MA 02118",7/2/12
boston_sold_02118.csv,435000,1,1,640,1900,2118,431053,http://www.zillow.com/homedetails/5-Wellington-St-UNIT-2-Boston-MA-02118/59183036_zpid/,"5 Wellington St, UNIT 2, Boston, MA 02118", 6/29/12
boston_sold_02118.csv,420000,1,1,565,1899,2118,428502,http://www.zillow.com/homedetails/298-Shawmut-Ave-UNIT-2-Roxbury-MA-02118/90136663_zpid/,"298 Shawmut Ave, UNIT 2, Roxbury, MA 02118", 6/29/12
boston_sold_02118.csv,428000,1,1,837,1890,2118,461246,http://www.zillow.com/homedetails/453-Shawmut-Ave-APT-5-Boston-MA-02118/67094820_zpid/,"453 Shawmut Ave, APT 5, Boston, MA 02118", 6/29/12
boston_sold_02118.csv,665500,2,1,1063,1900,2118,682249,http://www.zillow.com/homedetails/146-Worcester-St-APT-3-Boston-MA-02118/81855912_zpid/,"146 Worcester St, APT 3, Boston, MA 02118", 6/29/12
boston_sold_02118.csv,422000,1,1,556,1900,2118,426841,http://www.zillow.com/homedetails/53-Rutland-St-UNIT-2-Boston-MA-02118/59184083_zpid/,"53 Rutland St, UNIT 2, Boston, MA 02118", 6/29/12
boston_sold_02118.csv,430000,1,1,695,1905,2118,419360,http://www.zillow.com/homedetails/49-Worcester-St-APT-4-Boston-MA-02118/59184108_zpid/,"49 Worcester St, APT 4, Boston, MA 02118", 6/29/12
boston_sold_02118.csv,565000,2,2,916,1885,2118,575226,http://www.zillow.com/homedetails/143-W-Brookline-St-APT-203-Boston-MA-02118/59183952_zpid/,"143 W Brookline St, APT 203, Boston, MA 02118", 6/29/12
boston_sold_02118.csv,1825000,5,4.5,4980,1865,2118,2301877,http://www.zillow.com/homedetails/24-Rutland-Sq-Boston-MA-02118/59183285_zpid/,"24 Rutland Sq, Boston, MA 02118", 6/29/12
boston_sold_02118.csv,420000,1,1,654,1910,2118,417411,http://www.zillow.com/homedetails/42-W-Newton-St-APT-1-9-Boston-MA-02118/59184025_zpid/,"42 W Newton St, APT 1-9, Boston, MA 02118", 6/29/12
boston_sold_02118.csv,680000,2,2,1246,1899,2118,708866,http://www.zillow.com/homedetails/208-W-Springfield-St-APT-1-Roxbury-MA-02118/81856723_zpid/,"208 W Springfield St, APT 1, Roxbury, MA 02118", 6/29/12
boston_sold_02118.csv,665500,2,1,1063,1900,2118,682249,http://www.zillow.com/homedetails/146-Worcester-St-APT-3-Boston-MA-02118/81855912_zpid/,"146 Worcester St, APT 3, Boston, MA 02118", 6/29/12
boston_sold_02118.csv,550000,2,2,858,2002,2118,559604,http://www.zillow.com/homedetails/1721-Washington-St-UNIT-201-Boston-MA-02118/63042333_zpid/,"1721 Washington St, UNIT 201, Boston, MA 02118", 6/29/12
boston_sold_02118.csv,428000,1,1,837,1890,2118,461246,http://www.zillow.com/homedetails/453-Shawmut-Ave-APT-5-Boston-MA-02118/67094820_zpid/,"453 Shawmut Ave, APT 5, Boston, MA 02118", 6/29/12
boston_sold_02118.csv,2800000,5,3.5,3927,1860,2118,2871522,http://www.zillow.com/homedetails/17-Rutland-Sq-Boston-MA-02118/59183312_zpid/,"17 Rutland Sq, Boston, MA 02118", 6/29/12
boston_sold_02118.csv,422000,1,1,556,1900,2118,426841,http://www.zillow.com/homedetails/53-Rutland-St-UNIT-2-Boston-MA-02118/59184083_zpid/,"53 Rutland St, UNIT 2, Boston, MA 02118", 6/29/12
boston_sold_02118.csv,1285000,2,2.5,1390,1899,2118,1113965,http://www.zillow.com/homedetails/298-Shawmut-Ave-UNIT-4-Roxbury-MA-02118/90137040_zpid/,"298 Shawmut Ave, UNIT 4, Roxbury, MA 02118", 6/28/12
boston_sold_02118.csv,415000,1,1,563,1890,2118,427825,http://www.zillow.com/homedetails/47-Dwight-St-APT-2-Boston-MA-02118/59181916_zpid/,"47 Dwight St, APT 2, Boston, MA 02118", 6/28/12
boston_sold_02118.csv,475000,2,1.5,916,1885,2118,506846,http://www.zillow.com/homedetails/143-W-Brookline-St-APT-303-Boston-MA-02118/59183960_zpid/,"143 W Brookline St, APT 303, Boston, MA 02118", 6/28/12
boston_sold_02118.csv,662500,2,1.5,1300,1899,2118,665759,http://www.zillow.com/homedetails/520-Shawmut-Ave-UNIT-4-Boston-MA-02118/71505196_zpid/,"520 Shawmut Ave, UNIT 4, Boston, MA 02118", 6/28/12
boston_sold_02118.csv,926000,2,2.5,1550,1875,2118,933961,http://www.zillow.com/homedetails/144-W-Concord-St-UNIT-1-Roxbury-MA-02118/59210960_zpid/,"144 W Concord St, UNIT 1, Roxbury, MA 02118", 6/28/12
boston_sold_02118.csv,1,2,1,1245,2006,2118,594795,http://www.zillow.com/homedetails/700-Harrison-Ave-UNIT-409-Boston-MA-02118/87796124_zpid/,"700 Harrison Ave, UNIT 409, Boston, MA 02118", 6/28/12
boston_sold_02118.csv,1800000,3,3.5,4270,1860,2118,2212456,http://www.zillow.com/homedetails/110-Pembroke-St-Boston-MA-02118/59183425_zpid/,"110 Pembroke St, Boston, MA 02118", 6/28/12
boston_sold_02118.csv,490000,2,1,697,1865,2118,514161,http://www.zillow.com/homedetails/529-Columbus-Ave-APT-9-Boston-MA-02118/59211053_zpid/,"529 Columbus Ave, APT 9, Boston, MA 02118", 6/28/12
boston_sold_02118.csv,450000,2,1,1086,1887,2118,491200,http://www.zillow.com/homedetails/492-Massachusetts-Ave-APT-33-Boston-MA-02118/67094839_zpid/,"492 Massachusetts Ave, APT 33, Boston, MA 02118", 6/28/12
boston_sold_02118.csv,675000,2,1,947,1899,2118,619575,http://www.zillow.com/homedetails/11-Union-Park-APT-5-Boston-MA-02118/59182395_zpid/,"11 Union Park, APT 5, Boston, MA 02118", 6/27/12
boston_sold_02118.csv,679500,2,2,1024,1860,2118,679719,http://www.zillow.com/homedetails/38-Rutland-Sq-APT-3-Boston-MA-02118/59183276_zpid/,"38 Rutland Sq, APT 3, Boston, MA 02118", 6/26/12
boston_sold_02118.csv,603500,2,1.5,907,1858,2118,588919,http://www.zillow.com/homedetails/21-Father-Francis-Gilday-St-APT-202-Boston-MA-02118/81897237_zpid/,"21 Father Francis Gilday St, APT 202, Boston, MA 02118", 6/26/12
boston_sold_02118.csv,800000,2,2,1400,1900,2118,0,http://www.zillow.com/homedetails/8-Rutland-Sq-UNIT-1-Boston-MA-02118/59183299_zpid/,"8 Rutland Sq, UNIT 1, Boston, MA 02118", 6/26/12
boston_sold_02118.csv,750000,2,1.5,1300,1892,2118,747740,http://www.zillow.com/homedetails/3-Haven-St-Boston-MA-02118/59185256_zpid/,"3 Haven St, Boston, MA 02118", 6/26/12
boston_sold_02118.csv,849900,3,2.5,1547,1899,2118,831206,http://www.zillow.com/homedetails/760-Tremont-St-APT-1-Boston-MA-02118/59184203_zpid/,"760 Tremont St, APT 1, Boston, MA 02118", 6/22/12
boston_sold_02118.csv,1168000,3,2.5,1800,1915,2118,1174402,http://www.zillow.com/homedetails/29-Upton-St-APT-1-Boston-MA-02118/59182504_zpid/,"29 Upton St, APT 1, Boston, MA 02118", 6/22/12
boston_sold_02118.csv,959000,2,2,1723,1880,2118,907682,http://www.zillow.com/homedetails/485-Harrison-Ave-APT-402-Roxbury-MA-02118/63712029_zpid/,"485 Harrison Ave, APT 402, Roxbury, MA 02118", 6/20/12
boston_sold_02118.csv,380000,2,1,769,1905,2118,398724,http://www.zillow.com/homedetails/619-Massachusetts-Ave-UNIT-2-Boston-MA-02118/59184409_zpid/,"619 Massachusetts Ave, UNIT 2, Boston, MA 02118", 6/20/12
boston_sold_02118.csv,356000,1,1,585,1899,2118,355049,http://www.zillow.com/homedetails/30-E-Concord-St-APT-23-Boston-MA-02118/63709768_zpid/,"30 E Concord St, APT 23, Boston, MA 02118", 6/18/12
boston_sold_02118.csv,671250,2,2,845,1890,2118,639465,http://www.zillow.com/homedetails/68-Waltham-St-APT-3-Boston-MA-02118/59182354_zpid/,"68 Waltham St, APT 3, Boston, MA 02118", 6/18/12
boston_sold_02118.csv,1825000,2,2.5,1946,1899,2118,1742809,http://www.zillow.com/homedetails/11-Union-Park-APT-3-Boston-MA-02118/59182393_zpid/,"11 Union Park, APT 3, Boston, MA 02118", 6/15/12
boston_sold_02118.csv,427000,1,1,714,1900,2118,427647,http://www.zillow.com/homedetails/439-Shawmut-Ave-APT-4-Boston-MA-02118/59184067_zpid/,"439 Shawmut Ave, APT 4, Boston, MA 02118", 6/15/12
boston_sold_02118.csv,600000,2,1,912,1875,2118,604653,http://www.zillow.com/homedetails/22-Bradford-St-UNIT-2-Boston-MA-02118/63041175_zpid/,"22 Bradford St, UNIT 2, Boston, MA 02118", 6/15/12
boston_sold_02118.csv,630450,2,1,851,1851,2118,593631,http://www.zillow.com/homedetails/77-Waltham-St-APT-7-Boston-MA-02118/59182113_zpid/,"77 Waltham St, APT 7, Boston, MA 02118", 6/15/12
boston_sold_02118.csv,378500,1,1,530,1900,2118,410370,http://www.zillow.com/homedetails/19-Milford-St-APT-2-Boston-MA-02118/59181925_zpid/,"19 Milford St, APT 2, Boston, MA 02118", 6/15/12
boston_sold_02118.csv,1195000,3,3,1660,1900,2118,1137554,http://www.zillow.com/homedetails/288-Shawmut-Ave-UNIT-1-Roxbury-MA-02118/113390138_zpid/,"288 Shawmut Ave, UNIT 1, Roxbury, MA 02118", 6/15/12
boston_sold_02118.csv,1300000,3,2.5,2296,1890,2118,1386210,http://www.zillow.com/homedetails/486-Columbus-Ave-APT-1-Boston-MA-02118/59183347_zpid/,"486 Columbus Ave, APT 1, Boston, MA 02118", 6/15/12
boston_sold_02118.csv,460000,1,1,733,2006,2118,452581,http://www.zillow.com/homedetails/35-Fay-St-UNIT-407-Boston-MA-02118/81856435_zpid/,"35 Fay St, UNIT 407, Boston, MA 02118", 6/14/12
boston_sold_02118.csv,440000,1,1,1058,2006,2118,482252,http://www.zillow.com/homedetails/519-Albany-St-UNIT-508-Roxbury-MA-02118/90137503_zpid/,"519 Albany St, UNIT 508, Roxbury, MA 02118", 6/13/12
boston_sold_02118.csv,523500,3,1,1000,1890,2118,547664,http://www.zillow.com/homedetails/9-11-Worcester-St-UNIT-4-Boston-MA-02118/63042330_zpid/,"9-11 Worcester St, UNIT 4, BOSTON, MA 02118", 6/13/12
boston_sold_02118.csv,1,2,1.5,1215,2000,2118,667157,http://www.zillow.com/homedetails/27-Wareham-St-APT-201-Boston-MA-02118/60112820_zpid/,"27 Wareham St, APT 201, Boston, MA 02118", 6/13/12
boston_sold_02118.csv,619000,1,1,1060,2006,2118,568525,http://www.zillow.com/homedetails/35-Fay-St-UNIT-217-Boston-MA-02118/81856405_zpid/,"35 Fay St, UNIT 217, Boston, MA 02118", 6/12/12
boston_sold_02118.csv,549000,2,1,1128,1899,2118,520840,http://www.zillow.com/homedetails/520-Massachusetts-Ave-UNIT-1-Boston-MA-02118/71504964_zpid/,"520 Massachusetts Ave, UNIT 1, Boston, MA 02118", 6/12/12
boston_sold_02118.csv,410000,1,1,773,1850,2118,408340,http://www.zillow.com/homedetails/448-Shawmut-Ave-APT-3-Boston-MA-02118/59184052_zpid/,"448 Shawmut Ave, APT 3, Boston, MA 02118", 6/12/12
boston_sold_02118.csv,421200,1,1,902,1910,2118,431012,http://www.zillow.com/homedetails/33-Worcester-Sq-APT-1-Boston-MA-02118/59183721_zpid/,"33 Worcester Sq, APT 1, Boston, MA 02118", 6/11/12
boston_sold_02118.csv,421200,1,1,868,1890,2118,444608,http://www.zillow.com/homedetails/33-Worcester-St-UNIT-1-Boston-MA-02118/59185326_zpid/,"33 Worcester St, UNIT 1, Boston, MA 02118", 6/11/12
boston_sold_02118.csv,1,1,2,1116,1899,2118,581605,http://www.zillow.com/homedetails/411-Shawmut-Ave-APT-1-Boston-MA-02118/59183989_zpid/,"411 Shawmut Ave, APT 1, Boston, MA 02118", 6/11/12
boston_sold_02118.csv,350000,2,1,601,1900,2118,414911,http://www.zillow.com/homedetails/103-E-Brookline-St-APT-3-Boston-MA-02118/60112845_zpid/,"103 E Brookline St, APT 3, Boston, MA 02118",6/8/12
boston_sold_02118.csv,1795000,4,3,3388,1910,2118,1851260,http://www.zillow.com/homedetails/85-Pembroke-St-Boston-MA-02118/59182706_zpid/,"85 Pembroke St, Boston, MA 02118",6/8/12
boston_sold_02118.csv,573500,1,1,923,2002,2118,560771,http://www.zillow.com/homedetails/1313-Washington-St-APT-215-Roxbury-MA-02118/63042167_zpid/,"1313 Washington St, APT 215, Roxbury, MA 02118",6/6/12
boston_sold_02118.csv,487000,2,1,783,1899,2118,475013,http://www.zillow.com/homedetails/1670-Washington-St-APT-4-Boston-MA-02118/59183616_zpid/,"1670 Washington St, APT 4, Boston, MA 02118",6/6/12
boston_sold_02118.csv,548000,1,1,920,1900,2118,536056,http://www.zillow.com/homedetails/80-W-Concord-St-APT-5-Boston-MA-02118/59184182_zpid/,"80 W Concord St, APT 5, Boston, MA 02118",6/5/12
boston_sold_02118.csv,885000,2,2.5,1191,1860,2118,860578,http://www.zillow.com/homedetails/202-W-Brookline-St-APT-2-Boston-MA-02118/59182759_zpid/,"202 W Brookline St, APT 2, Boston, MA 02118",6/1/12
boston_sold_02118.csv,769000,2,2,1230,1890,2118,756122,http://www.zillow.com/homedetails/31-Concord-Sq-APT-1-Boston-MA-02118/59183220_zpid/,"31 Concord Sq, APT 1, Boston, MA 02118",6/1/12
boston_sold_02118.csv,885000,2,2.5,1191,1860,2118,860578,http://www.zillow.com/homedetails/202-W-Brookline-St-APT-2-Boston-MA-02118/59182759_zpid/,"202 W Brookline St, APT 2, Boston, MA 02118",6/1/12
boston_sold_02118.csv,479000,1,1,628,1899,2118,456335,http://www.zillow.com/homedetails/603-Tremont-St-APT-3-Boston-MA-02118/59182614_zpid/,"603 Tremont St, APT 3, Boston, MA 02118",6/1/12
boston_sold_02118.csv,470000,1,1,777,1890,2118,470331,http://www.zillow.com/homedetails/505-Shawmut-Ave-APT-3-Boston-MA-02118/87796188_zpid/,"505 Shawmut Ave, APT 3, Boston, MA 02118",6/1/12
boston_sold_02118.csv,1360000,3,2,2461,2002,2118,1731938,http://www.zillow.com/homedetails/1280-1284-Washington-St-UNIT-502-Boston-MA-02118/63042311_zpid/,"1280-1284 Washington St, UNIT 502, BOSTON, MA 02118",6/1/12
boston_sold_02118.csv,443000,1,1,755,1900,2118,453907,http://www.zillow.com/homedetails/479-Massachusetts-Ave-APT-5-Boston-MA-02118/59184465_zpid/,"479 Massachusetts Ave, APT 5, Boston, MA 02118",6/1/12
boston_sold_02118.csv,1255000,3,2.5,1718,1915,2118,1161698,http://www.zillow.com/homedetails/31-Upton-St-UNIT-3-Boston-MA-02118/59210858_zpid/,"31 Upton St, UNIT 3, Boston, MA 02118",6/1/12
boston_sold_02118.csv,405000,2,1,832,1880,2118,440238,http://www.zillow.com/homedetails/524-Massachusetts-Ave-APT-3-Boston-MA-02118/59184352_zpid/,"524 Massachusetts Ave, APT 3, Boston, MA 02118",6/1/12
boston_sold_02118.csv,1870000,5,4,3098,1900,2118,1944572,http://www.zillow.com/homedetails/160-W-Brookline-St-Roxbury-MA-02118/59182792_zpid/,"160 W Brookline St, Roxbury, MA 02118",6/1/12
boston_sold_02118.csv,570000,1,1,828,1890,2118,589277,http://www.zillow.com/homedetails/31-Concord-Sq-APT-4-Boston-MA-02118/59183223_zpid/,"31 Concord Sq, APT 4, Boston, MA 02118",6/1/12
boston_sold_02118.csv,455000,1,1,520,1899,2118,448708,http://www.zillow.com/homedetails/139-W-Newton-St-UNIT-2-Boston-MA-02118/59183396_zpid/,"139 W Newton St, UNIT 2, Boston, MA 02118", 5/31/12
boston_sold_02118.csv,439000,1,1,590,2009,2118,460248,http://www.zillow.com/homedetails/40-Worcester-St-UNIT-2-Boston-MA-02118/102988043_zpid/,"40 Worcester St, UNIT 2, Boston, MA 02118", 5/31/12
boston_sold_02118.csv,637500,2,2,1190,1900,2118,719350,http://www.zillow.com/homedetails/21-Milford-St-UNIT-1-Boston-MA-02118/59181928_zpid/,"21 Milford St, UNIT 1, Boston, MA 02118", 5/31/12
boston_sold_02118.csv,440000,2,1,940,1900,2118,552159,http://www.zillow.com/homedetails/66-Waltham-St-APT-40-Boston-MA-02118/59182374_zpid/,"66 Waltham St, APT 40, Boston, MA 02118", 5/31/12
boston_sold_02118.csv,485000,1,1,635,1899,2118,465931,http://www.zillow.com/homedetails/133-Pembroke-St-APT-2-Boston-MA-02118/67094765_zpid/,"133 Pembroke St, APT 2, Boston, MA 02118", 5/31/12
boston_sold_02118.csv,662500,2,1.5,920,1910,2118,627319,http://www.zillow.com/homedetails/17-Worcester-Sq-APT-2-Boston-MA-02118/81855818_zpid/,"17 Worcester Sq, APT 2, Boston, MA 02118", 5/31/12
